customer_tweet_id,customer_text,raw_customer_text,support_tweet_id,support_text,support_author_id,brand,intent
226420,Why’s that i get #WrongPageError when i place an order followg ur optns available?,@115850 Why’s that i get #WrongPageError when i place an order followg ur optns available?,226419,"@170046 That's unsual, kindly connect with our support team here: https://t.co/qWSC0jKBRG. We'll look into it. ^PS",AmazonHelp,AmazonHelp,product_or_service_info
226422,Yes. My iOS app shows calling function but android app doesn't.,@AmazonHelp Yes. My iOS app shows calling function but android app doesn't.,226424,@170047 Sorry to hear that. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,AmazonHelp,AmazonHelp,other
226423,android Alexa app says new version with calling available but play store installs old version?,@115830 android Alexa app says new version with calling available but play store installs old version?,226421,"@170047 Hello, have you tried resetting the device ? ^CR",AmazonHelp,AmazonHelp,technical_issue
183121,Very Highy Disappointed by Amazon’s GREAT INDIAN FESTIVAL 😐🙄👎 BIG THUMBS UP TO 👍🙏🏼😀🤗,"@115850 Very Highy Disappointed by Amazon’s GREAT INDIAN FESTIVAL 😐🙄👎

BIG THUMBS UP TO @118702 👍🙏🏼😀🤗 https://t.co/JqUAxi8DhW",226639,@170100 towards a good customer experience. Hope to see you soon shop on our website. (2/2) ^VM,AmazonHelp,AmazonHelp,complaint_or_feedback
226642,please add a filter option to choose made in India #MadeInIndia,@115850 please add a filter option to choose made in India #MadeInIndia,226641,@170101 Thank you for your feedback. I'll pass this to the concerned team internally so that they can have a look at this. ^AU,AmazonHelp,AmazonHelp,other
226644,Look what I ordered and what I received,@115850  Look what I ordered and what I received https://t.co/Dm9IVmnCiy,226643,@170102 Sorry about that. Kindly return it here: https://t.co/wD2g4bGb6h ^NS,AmazonHelp,AmazonHelp,other
226646,"C’est simple: le télephone et le code porte de l’immeuble demandé lors de la commande n’est pas transmis à UPS=>echec livraison, je rappelle Amazon,redonne le code puis rappelle UPS après 3h qui n a tjs rien recu #bigfail","@AmazonHelp C’est simple: le télephone et le code porte de l’immeuble demandé lors de la commande n’est pas transmis à UPS=&gt;echec livraison, je rappelle Amazon,redonne le code puis rappelle UPS après 3h qui n a tjs rien recu #bigfail",226648,@170103 Les éléments indiqués doivent normalement être transmis au transporteur. Votre livraison a donc été reprogrammée ? ^MH,AmazonHelp,AmazonHelp,other
226647,"Bonjour, pourquoi ne transmettez pas à UPS les codes portes ainsi ainsi que les numéros de portables de vos clients ?","@120533 Bonjour, pourquoi ne transmettez pas à UPS les codes portes ainsi ainsi que les numéros de portables de vos clients ?",226645,"@170103 Bonjour Olivier, pourriez-vous m'expliquer davantage? ^SM",AmazonHelp,AmazonHelp,other
226650,Could u pls tell me my money refund status?,"@115850 @AmazonHelp 
Could u pls tell me my money refund status? https://t.co/kEqLCmsl1C",226649,@170104 Please contact our support team here: https://t.co/vlvfJr4nN9. We'll have this checked. ^RD,AmazonHelp,AmazonHelp,refund_or_compensation
226652,: Service performance seller central bloque notre compte si nous ne répondons pas sous 48h. Mais ils ne répondent pas non plus.,@AmazonHelp : Service performance seller central bloque notre compte si nous ne répondons pas sous 48h. Mais ils ne répondent pas non plus.,226651,"@170105 Bonjour Alexis, désolé pour cela. Pouvez-vous nous expliquer davantage votre problème? Est-ce un problème de compte suspendu? ^ARC",AmazonHelp,AmazonHelp,other
226654,Tried and no support from any of your team. Kindly send me new product against this defective product.,@AmazonHelp Tried and no support from any of your team. Kindly send me new product against this defective product.,226656,@170106 I'd like to take a closer look. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. ^HD,AmazonHelp,AmazonHelp,other
226655,I cant find any support or contact details of manufacturer,@AmazonHelp I cant find any support or contact details of manufacturer,226653,@170106 Sorry to hear that. Have you tried connecting to our support team as intimated earlier? ^AB,AmazonHelp,AmazonHelp,other
226658,"warranty by manufacturer, but no contact details of manufacturer! RUBBISH Amazon deals for Chor companies","@115850 @AmazonHelp warranty by manufacturer, but no contact details of manufacturer! RUBBISH   Amazon deals for Chor companies https://t.co/0T2yb35KGz",226657,"@170106 Kindly reach out to our support team here: https://t.co/2t6DQoUmNZ, we'll hellp you with the details. ^AP",AmazonHelp,AmazonHelp,product_or_service_info
226663,"Order placed yesterday evening for Lenovo K8 Note, after some payment issues through Citi Card, Hope it'll be delivered timely.","@115850 Order placed yesterday evening for Lenovo K8 Note, after some payment issues through Citi Card, Hope it'll be delivered timely.",226662,@170108 Sorry for the trouble. The product will be delivered by the estimated delivery date. ^NS,AmazonHelp,AmazonHelp,delivery_or_delay
226665,"Por favor dejad de enviar con , cuando no llega tarde siendo prime llega ""atropellado""","Por favor @116928 dejad de enviar con @137605, cuando no llega tarde siendo prime llega ""atropellado"" https://t.co/Lg0Exf9wWG",226664,@170109 Sentimos lo sucedido. ¿Los productos presentan daños? ^JD,AmazonHelp,AmazonHelp,other
226667,I have not placed an order. This issue is been faced before placing order. Kindly provide a relevant solution. Thank You,@AmazonHelp I have not placed an order. This issue is been faced before placing order. Kindly provide a relevant solution. Thank You,226669,@170110 availability you saw when you first put it in your Cart. 3/3 ^GK,AmazonHelp,AmazonHelp,other
226673,So does that mean you display a product at certain price and while purchasing you increase the price?,@AmazonHelp So does that mean you display a product at certain price and while purchasing you increase the price?,226674,@170110 Sorry for any confusion. Kindly reach our support team here: https://t.co/vlvfJr4nN9. We'll assist you accordingly. ^GS,AmazonHelp,AmazonHelp,other
226668,When in cart the price is Rs.499 and while checking out Rs. 899. Woah what a sudden hike in price. Is this the way sale works?,@AmazonHelp When in cart the price is Rs.499 and while checking out Rs. 899. Woah what a sudden hike in price. Is this the way sale works? https://t.co/uQIHsM3lI7,226666,@170110 Kindly get in touch with us here: https://t.co/E7qvFg99hx and we’ll be glad to help you. ^NS,AmazonHelp,AmazonHelp,other
226677,"Da kann ich augenscheinlich nur den Verkaeufer kontaktieren. Der Versender schludert ja ;-) Wenn gestreikt wird, hab ich dafuer Verstaendnis","@AmazonHelp Da kann ich augenscheinlich nur den Verkaeufer kontaktieren. Der Versender schludert ja ;-) Wenn gestreikt wird, hab ich dafuer Verstaendnis",226675,"@170111 Wer ist der Versender? Der Marketplace Verkäufer selbst, oder lässt er über Amazon versenden? ^UK",AmazonHelp,AmazonHelp,other
226680,"Wird das jetzt die Regel, dass Prime-Bestellungen NICHT entsprechend des Versprechens am naechsten Tag da sind? ]:->","@116316 Wird das jetzt die Regel, dass Prime-Bestellungen NICHT entsprechend des Versprechens am naechsten Tag da sind? ]:-&gt;",226679,"@170111 Kam deine Lieferung später als in der Versandbestätigung an?
Hast du dies dem Kundenservice gemeldet? https://t.co/YuPK6dhEDG ^AV",AmazonHelp,AmazonHelp,other
226692,"Idk how you do this, but I sent you a question in the dms! :)","@AmazonHelp Idk how you do this, but I sent you a question in the dms! :)",226690,"@170115 Thanks, we'll respond to the DM as soon as possible. ^JJ",AmazonHelp,AmazonHelp,other
226694,Still didn't get a refund of my item. It's more then 7 work days,@AmazonHelp Still didn't get a refund of my item. It's more then 7 work days,226696,@170116 Apologies. Just to clarify - did you receive the email confirmation that we have completed a refund 7 days ago ? ^TD,AmazonHelp,AmazonHelp,refund_or_compensation
226697,No. I've did sent my packet 8 workdays. Didn't get any confirmation. Just my label for my package,@AmazonHelp No. I've did sent my packet 8 workdays. Didn't get any confirmation. Just my label for my package,226698,@170116 I'm terribly sorry for the delay with that! Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B for more help. ^TK,AmazonHelp,AmazonHelp,delivery_or_delay
226695,Ok Thanks. I will until Monday. Tomorrow it's seven days. Thanks for the information,@AmazonHelp Ok Thanks. I will until Monday. Tomorrow it's seven days. Thanks for the information,226693,@170116 No problem. ^KM,AmazonHelp,AmazonHelp,other
226700,Yes. It tracked back to Antwerp and was delivered there,@AmazonHelp Yes. It tracked back to Antwerp and was delivered there,226699,"@170116 When it reaches the warehouse and gets a scan a refund will be requested, refunds can take 7 days to process once requested. ^JJ",AmazonHelp,AmazonHelp,delivery_or_delay
226702,returned an item almost a week ago and still didn't get a refund. Is it normall that it's taking so long?,@115830 returned an item almost a week ago and still didn't get a refund. Is it normall that it's taking so long?,226701,@170116 Sorry to hear this. Are you able to track the return? ^PK,AmazonHelp,AmazonHelp,refund_or_compensation
226706,Pathetic customer service causing mental agony!,@115850 Pathetic customer service causing mental agony! https://t.co/noq4tGss02,226705,"@170118 Sorry for the trouble, please fill in the form here: https://t.co/GIJyeYqKE0. We'll definitely look into it. ^PS",AmazonHelp,AmazonHelp,complaint_or_feedback
226708,amazonさん！笑 リプありがとうございます。笑 頻繁にご利用させて頂いてます。笑 今後もよろしくお願いします。笑 モフには焼そば弁当に入ってた固形肉をやりました。笑,"@AmazonHelp amazonさん！笑
リプありがとうございます。笑
頻繁にご利用させて頂いてます。笑
今後もよろしくお願いします。笑
モフには焼そば弁当に入ってた固形肉をやりました。笑",226710,"@170119 とんでもない！いきなり突撃して失礼いたしました！！モフさんもおこぼれあったのですね…よかった♪
いつもAmazonをご利用いただき、ありがとうございます。これからも末永くご贔屓に… RI",AmazonHelp,AmazonHelp,other
226728,yes i filled that form and the details required,@AmazonHelp yes i filled that form and the details required,226729,@169744 We've not received your details yet. Kindly fill in your details again using the link provided earlier. ^AP,AmazonHelp,AmazonHelp,other
226730,i have again filed that form and sent all details.,@AmazonHelp i have again filed that form and sent all details. https://t.co/Zx0wjI4d1b,226731,@169744 Thanks for the update. Once we receive your details we'll work on it and get back to you. ^MM,AmazonHelp,AmazonHelp,other
226733,got mail for replacement. What about the phone which i bought as i cant wait for 20 days for a phone. Who gonna bear the loss.,@AmazonHelp got mail for replacement. What about the phone which i bought as i cant wait for 20 days for a phone. Who gonna bear the loss.,226734,@169744 We've sent a correspondence to your registered email ID.  Kindly check and revert for further queries. ^EM,AmazonHelp,AmazonHelp,other
226735,totally unsatisfactory reply. You are not replying properly nor discussing the matter on call. I should raise the voice ahead,@AmazonHelp totally unsatisfactory reply. You are not replying properly nor discussing the matter on call. I should raise the voice ahead,226736,"@169744 Sorry for the disappointment. As mentioned above please reply to the email you've received from our team, we'll reach out. ^KA",AmazonHelp,AmazonHelp,other
226737,i haven’t received any mail from your side.,@AmazonHelp i haven’t received any mail from your side.,226738,"@169744 If the details are shared, you must have received an email. Kindly check here: https://t.co/ubzNHWZvL2 ^SG",AmazonHelp,AmazonHelp,other
224962,i will fight in court as tell me can you or anyone wait for a phone for 20 days and switch off your phone.,@8623 @AmazonHelp  i will fight in court as tell me can you or anyone wait for a phone for 20 days and switch off your phone.,226727,@169744 I understand your concern. Could you please tell me if you've filled in your details in the link provided previously? ^AU,AmazonHelp,AmazonHelp,other
226745,I have not received my refund for the Amazon pay balance. When i placed the order it said that payment should be revised.,@AmazonHelp I have not received my refund for the Amazon pay balance. When i placed the order it said that payment should be revised.,226750,@170126 We've responded to your query here: https://t.co/yW7f4EV1me. Kindly check. ^PS,AmazonHelp,AmazonHelp,refund_or_compensation
226743,If I add Rs.500 in my Amazon pay balance. How much amount will I get as cash back?,@115850 If I add Rs.500 in my Amazon pay balance. How much amount will I get as cash back?,226741,@170126 (2/2) Click here: https://t.co/ZP8YLWIbEs for details. ^HK,AmazonHelp,AmazonHelp,payment_or_billing
226753,"Trust me, done that since last 3 months now. No reply.","@AmazonHelp Trust me, done that since last 3 months now. No reply.",226755,"@170127 In that case, write to us here: https://t.co/GIJyeYqKE0 in detail &amp; we'll get back to you. ^MJ",AmazonHelp,AmazonHelp,other
226754,Need office address for sending a legal notice .. pls help,"@118919 
Need office address for sending a legal notice .. pls help",226752,@170127 You may route this request through our support team here: https://t.co/2t6DQoUmNZ and they will help you with it. ^AB,AmazonHelp,AmazonHelp,other
226757,"What is this non sense going on the replaced product is again Defective. And again u guys saying me to do the courier, shameless guyz.","@AmazonHelp What is this non sense going on the replaced product is again Defective. And again u guys saying me to do the courier, shameless guyz.",226759,@170128 We'd like to know more about the issue. Please share your details here: https://t.co/GIJyeYqKE0 &amp; we'll help you. ^BS,AmazonHelp,AmazonHelp,delivery_or_delay
226762,Collect your product and refund my money m not going to do courier again and again. Else I'll go to consumer forum.,@AmazonHelp Collect your product and refund my money m not going to do courier again and again. Else I'll go to consumer forum. @1560,226763,@170128 We assist you accordingly. Have you shared the details as requested earlier? ^RW,AmazonHelp,AmazonHelp,delivery_or_delay
226764,What details u want?,@AmazonHelp What details u want? https://t.co/tOuyO2z5E4,226765,@170128 Kindly provide the details of the issue you've faced through the link provided earlier. We'll get in touch with you soon. ^VM,AmazonHelp,AmazonHelp,other
226758,"irritating service product I ordered not working and they are saying will not pick up product, I have to post to them","@118919 irritating service product I ordered not working and they are saying will not pick up product, I have to post to them https://t.co/kTouR934RR",226756,@170128 Sorry for the trouble you've had. Have you escalated this to our support team here: https://t.co/2t6DQoUmNZ for assistance? ^MM,AmazonHelp,AmazonHelp,technical_issue
227017,Spot the difference for being not happy,@AmazonHelp Spot the difference for being not happy https://t.co/wRq2ZHJDGm,227019,@170156 and our efforts to offer you the lowest price may result in fluctuations in our prices over time.  2/2 ^NK,AmazonHelp,AmazonHelp,other
227018,"Great sale started on Amazon today, if you login into the sites you can save up to 60%,But you can save 100% if you don't login 😂","@115850 Great sale started on Amazon today, if you login into the sites you can save up to 60%,But you can save 100% if you don't login 😂",227016,@170156 I sense you're not happy with our services. Could you please tell what went wrong ? ^HT,AmazonHelp,AmazonHelp,account_or_access
227022,My concern is that your ads used to look good! Now they're just automated product catalogues.,@AmazonHelp My concern is that your ads used to look good! Now they're just automated product catalogues.,227024,"@170157 Appreciate your feedback, I'll forward it to the concerned team. We would work on this. ^BS",AmazonHelp,AmazonHelp,other
227023,Really ?? What happened to the beautiful product ads? What happened to creative carousels? automation fucked it up.,"Really @115850??
What happened to the beautiful product ads? What happened to creative carousels?
automation fucked it up. https://t.co/GJHlVFcZya",227021,@170157 I'm unable to comprehend your concern. Could you please elaborate so that we can assist you accordingly? ^MM,AmazonHelp,AmazonHelp,other
226017,Need subs in English shows where foreign languages are used. Some shows are hard to watch.,@119625 Need subs in English shows where foreign languages are used. Some shows are hard to watch.,227025,"@170158 Trust me, I know how that feels. I'll be sure to pass your feedback internally, thanks for sharing. ^HT",AmazonHelp,AmazonHelp,other
227033,: I have demanded a replacement on 26th sept but nothing is happening from ur end. Can you please explain why?,@115850 : I have demanded a replacement on 26th sept but nothing is happening from ur end. Can you please explain why?,227030,@169973 We will not be to access your account details over social platform. Let us know if you have already provided the details? ^SB,AmazonHelp,AmazonHelp,other
227035,"Point noted, thank u...d tweet is now deleted. I hope you could help me return this product","@AmazonHelp Point noted, thank u...d tweet is now deleted. I hope you could help me return this product",227037,@170159 Definitely! Please reach out to us from the link here: https://t.co/TxK11znixD to assist further.^HR,AmazonHelp,AmazonHelp,other
227036,"return order placed long ago on this order, no one turns up to pick up d return Cud u help pls?","@AmazonHelp return order placed long ago on this order, no one turns up to pick up d return
Cud u help pls? https://t.co/bEQK4bUYqp",227034,"@170159 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI",AmazonHelp,AmazonHelp,other
227041,What is this ?,@AmazonHelp What is this ? @115821 @115850 @120781 https://t.co/JEWorPG5tb,227043,@158923 Sorry for the trouble you've had with the pick up. Kindly fill in your details here: https://t.co/GIJyeYqKE0 &amp; I'll help you. ^MM,AmazonHelp,AmazonHelp,other
227044,"It has been given many times, pls arrange the pickup and refund my money","@AmazonHelp It has been given many times, pls arrange the pickup and refund my money
@115821 @115850 @120781 @164163 @4031 @11892",227046,@158923 details from the link here: https://t.co/beaaDm0muc to assist you further. (2/2)^HR,AmazonHelp,AmazonHelp,refund_or_compensation
227049,Why should you asking this bullish #Amazon All details I have shared now act for process,@AmazonHelp Why should you asking this bullish #Amazon All details I have shared now act for process @144148 @20542 @115821 @115850 https://t.co/5oCoUMi5q4,227050,@158923 I just checked and we haven't received the details yet. Request you to share your details in the link provided earlier. ^GK,AmazonHelp,AmazonHelp,other
227051,Everything is here #Amazon,@AmazonHelp @144148 @20542 @115821 @115850 Everything is here #Amazon https://t.co/TR7AXWEPwg,227052,"@158923 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM",AmazonHelp,AmazonHelp,other
227054,Order no - 404-7996060-6752355 Invoice : KA-QSIV-154930911-1718 #Amazon pls process fast,@AmazonHelp @144148 @20542 @115821 @115850 Order no - 404-7996060-6752355 Invoice : KA-QSIV-154930911-1718 #Amazon pls process fast,227055,@158923 Kindly connect to our support team here: https://t.co/vlvfJr4nN9 we'll look into this. ^RB 1/2,AmazonHelp,AmazonHelp,payment_or_billing
227042,Please ensure when your pickup carrier coming today,@AmazonHelp @115850 @120781 Please ensure when your pickup carrier coming today @115850 @115821,227040,@158923 Sorry for the delay with the pickup. Have you reported the issue to our support team using the link provided earlier? ^KA,AmazonHelp,AmazonHelp,delivery_or_delay
227059,Then what is this ? The way to making #GST as horrible !,"@AmazonHelp Then what is this ? @120781 @164163 
The way to making #GST as horrible ! https://t.co/buUleaprye",227058,@158923 Sorry for the trouble. Kindly report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,AmazonHelp,AmazonHelp,complaint_or_feedback
227066,Hi Order date 24-Sep-2017 Order # 407-5438429-3669916 Why this is not getting delivered,"Hi @AmazonHelp
Order date
24-Sep-2017

Order #
407-5438429-3669916

Why this is not getting delivered",227065,"@170161 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​(2/2)^ RD",AmazonHelp,AmazonHelp,delivery_or_delay
227071,"hat es dann wohl verloren. Geld wurde von euch, , zurueck erstattet. Geburtstagsgeschenk in die Hose gegangen.","@AmazonHelp @124285 hat es dann wohl verloren. Geld wurde von euch, @AmazonHelp, zurueck erstattet. Geburtstagsgeschenk in die Hose gegangen.",227073,"@170162 Das tut mir wirklich leid. Ich hoffe, du hast noch ein Alternativgeschenk besorgen können. Liebe Grüße ^DW",AmazonHelp,AmazonHelp,other
227075,You seems to be least bothered to reply to my request. 3 days and no resolutions yet. I don't know wht should I do nw,@115850 @AmazonHelp You seems to be least bothered to reply to my request. 3 days and no resolutions yet. I don't know wht should I do nw,227074,@170163 We'd need certain details to be able to help you. Please lets us know what exactly went wrong so that we can look into it. ^EM,AmazonHelp,AmazonHelp,other
227077,hello I've pre ordered STAR wars battlefront 2 but not had my beta code can you help,@AmazonHelp hello I've pre ordered STAR wars battlefront 2 but not had my beta code can you help,227076,@170164 Sorry to hear that. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,AmazonHelp,AmazonHelp,other
227080,I love .. there was a minor error on my delivery and they still gave me a free month of prime and 20% off that purchase! 🙏🏽,I love @115821.. there was a minor error on my delivery and they still gave me a free month of prime and 20% off that purchase! 🙏🏽,227079,@170165 Thanks for the nice feedback. ^KM,AmazonHelp,AmazonHelp,delivery_or_delay
227082,he was very rude he whenever it will come back will give back hung when i call back again his rejecting,@AmazonHelp he was very rude he whenever it will come back will give back hung when i call back again his rejecting,227086,@170166 I apologize for this. Kindly forward your concern to our support team here:https://t.co/vlvfJr4nN9 we'll look into it. ^EM,AmazonHelp,AmazonHelp,complaint_or_feedback
227083,i have order pop holder estimated delivery its showing on saturday dealer called me yesterday which missed so i when call back dealer said,@AmazonHelp i have order pop holder estimated delivery its showing on saturday dealer called me yesterday which missed so i when call back dealer said,227089,"@170166 Please help us with more info here: https://t.co/vlvfJr4nN9, we'll check and reach out to you. ^HT",AmazonHelp,AmazonHelp,delivery_or_delay
227085,they dont't even know that call should be end with bye or thannks not direct hung up as it happen twice with dealer,@115821 they dont't even know that call should be end with bye or thannks not direct hung up as it happen twice with dealer,227081,@170166 Could you please elaborate your concern? We'll be sure to assist you accordingly. ^SA,AmazonHelp,AmazonHelp,other
227091,any reason why a brand new laptop arrives with the box opened by the seller and with the PC flashing a disk recovery error?,@115850 any reason why a brand new laptop arrives with the box opened by the seller and with the PC flashing a disk recovery error?,227090,@170167 here: https://t.co/FaZSxUwnhp and we'll be happy to help. 2/2 ^SH,AmazonHelp,AmazonHelp,other
227095,i hope the delivery date is 3rd Oct 2017 not 3rd Oct 2018.,@115850 @115821 i hope the delivery date is 3rd Oct 2017 not 3rd Oct 2018. https://t.co/u1JBR4tsGF,227094,@170168 Sorry about that. Kindly get in touch with us here: https://t.co/L1AfWFwPBm and we’ll be glad to help you. ^NS,AmazonHelp,AmazonHelp,delivery_or_delay
227098,Eben hat meine #ProfessorLayton Vorbestellung verschickt 😍😍 ich freu mich so auf das Spiel 😁,Eben hat @116316 meine #ProfessorLayton Vorbestellung verschickt 😍😍 ich freu mich so auf das Spiel 😁,227097,@170169 Na dann schon mal viel Freude damit. Ganz liebe Grüße ^TG,AmazonHelp,AmazonHelp,other
227100,pls Can I get an Invite Want to Buy one pls,@121284 pls Can I get an Invite Want to Buy one pls,227099,@121290 We are looking for customers who want to help shape Alexa as she evolves in India. 2/2 ^MJ,AmazonHelp,AmazonHelp,other
227103,Really want an Invite for it was waiting for more than A year hope to get it,@AmazonHelp Really want an Invite for it was waiting for more than A year hope to get it,227104,"@121290 Due to heavy demand, we send limited number of invites each week. Keep an eye on your inbox. ^BS",AmazonHelp,AmazonHelp,other
227107,"Thank you! Got mob 2day. this time it's actually one plus5! Last 10-12 days were disturbing, anyway thankU for the needful action","@115850 Thank you! Got mob 2day. this time it's actually one plus5! Last 10-12 days were disturbing, anyway thankU for the needful action @115850",227106,@170170 Sorry about the bad experience. I'll be sure to pass on your comments to the concerned team. ^NS,AmazonHelp,AmazonHelp,other
227110,Amazonの新サービス「Prime Reading」が開始 数百冊の書籍が読み放題 #ldnews うっひょーｗもう私アマゾンさんなしてでは生きられない・・・愛してる。。。 これはkindleいらんのよね。,"Amazonの新サービス「Prime Reading」が開始 数百冊の書籍が読み放題 #ldnews https://t.co/E9GdbeVQaG
うっひょーｗもう私アマゾンさんなしてでは生きられない・・・愛してる。。。
これはkindleいらんのよね。",227109,@170171 いつもありがとうございます！😊 スマートフォンやタブレット、PCでもご利用いただけます🙏 YM,AmazonHelp,AmazonHelp,technical_issue
227112,"I sent you a DM, can you help?","@AmazonHelp I sent you a DM, can you help?",227111,@170172 If you sent us a DM we will reply as soon as possible. ^KM,AmazonHelp,AmazonHelp,other
227114,"Slow clap 👏👏👏👏 Product Cancelled by me, still getting notification that product will deliver to you today. Apni Dukaan.😂🤣😂🤣","@115850  Slow clap 👏👏👏👏

Product Cancelled by me, still getting notification that product will deliver to you today. Apni Dukaan.😂🤣😂🤣 https://t.co/RrWAFMmpbL",227113,@170173 Kindly get in touch with us here: https://t.co/cLMKwvBRjA and we’ll be glad to help you. ^AG,AmazonHelp,AmazonHelp,delivery_or_delay
227125,thank you so much. will surely keep a check ;-),@AmazonHelp thank you so much. will surely keep a check ;-),227127,@170176 You're welcome. ^KA,AmazonHelp,AmazonHelp,other
227126,hey guys pls pls pls pls approve my request for dot. desperately want it. best gadget until now,@115850 hey guys pls pls pls pls approve my request for @115833 dot. desperately want it. best gadget until now,227124,"@170176 We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^NS",AmazonHelp,AmazonHelp,other
227131,It says after the purchase. Maybe wait for 24 hours. I think it should be done automatically.,"@170178 @115850 It says after the purchase. 
Maybe wait for 24 hours. 
I think it should be done automatically.",227130,@169498 Your membership will be activated once the delivery is updated with the website. ^MJ,AmazonHelp,AmazonHelp,other
227141,driver dumped all plastic ice trays outside my property last night. Really not impressed. Order #: 204-8456651-5115516,@AmazonHelp driver dumped all  plastic ice trays outside my property last night. Really not impressed. Order #: 204-8456651-5115516 https://t.co/RzM3UK7uzG,227140,@170180 I am very sorry to see this. Please fill in the link and we will reach out to you as soon as possible. https://t.co/tkLCr7DNil ^CR,AmazonHelp,AmazonHelp,other
227147,has the best IVRS system ever after press one press two number game they tell you to go the website and disconnect WOW,@115821 has the best IVRS system ever after press one press two number game they tell you to go the website and disconnect WOW,227146,@170183 I'm sorry for the inconvenience. Kindly connect with our support team here: https://t.co/vlvfJr4nN9 ^GK,AmazonHelp,AmazonHelp,other
227149,Before sale there was no such message about Amazon pay cashback.,@115850 Before sale there was no such message about Amazon pay cashback.,227148,@170184 Sorry about that. I'll be sure to pass on your comments to the concerned team. ^NS,AmazonHelp,AmazonHelp,refund_or_compensation
227311,pathetic service. RPU cancelled for the 5th time. Amit Agarwal look into the concern. As uh have hired the >>,@115850 pathetic service. RPU cancelled for the 5th time. Amit Agarwal look into the concern. As uh have hired the &gt;&gt;,227310,@170228 I'm sorry for the trouble. Have you reported this to our support team at: https://t.co/vlvfJr4nN9 ? ^AU,AmazonHelp,AmazonHelp,complaint_or_feedback
227314,"can you help with this? Fire TV 4K, India launch? Tentative?","@AmazonHelp can you help with this? 
Fire TV 4K, India launch? Tentative?",227313,@169498 We currently do not have any update on this. Stay tuned. ^VM,AmazonHelp,AmazonHelp,technical_issue
227316,Day 1: your guy comes home and refuses to pick up the order because the laptop and bill number don't match.,@AmazonHelp Day 1: your guy comes home and refuses to pick up the order because the laptop and bill number don't match.,227318,@170167 Let me check this out for you. Please drop your details here: https://t.co/wYS5MkHtlK and we'll reach out to you soon. ^VM,AmazonHelp,AmazonHelp,other
227093,Did not buy a new laptop to google and recover hard disks and have scratches. My old laptop did just fine in that department.,@115850 Did not buy a new laptop to google and recover hard disks and have scratches. My old laptop did just fine in that department. @115858 https://t.co/OeZY1wSKpR,227315,@170167 to the concerned team and work on it. Thank you for keeping us informed about the replacement. (2/2)^HR,AmazonHelp,AmazonHelp,other
227334,"I want to purchase wireless speaker but it is costly and the one which is cheap is not good as per the reviews, what to do now ??","@AmazonHelp I want to purchase wireless speaker but it is costly and the one which is cheap is not good as per the reviews, what to do now ??",227335,"@170229 the lowest price, may result in fluctuations in our prices over time. [2/2] ^NS",AmazonHelp,AmazonHelp,other
227332,how to get free gift card for amazon.in,@115850  how to get free gift card for amazon.in,227330,@170229 Could you tell me if you are referring to any offer that is going on ? ^AU,AmazonHelp,AmazonHelp,other
227339,delivery dates: sept27-29th. I cant see a stsatus anywhere,@AmazonHelp delivery dates: sept27-29th. I cant see a stsatus anywhere,227341,@170230 Did you get a dispatch confirmation email for the order yet? ^KM,AmazonHelp,AmazonHelp,delivery_or_delay
227342,no I have not recieved any dispatch confirmation emails,@AmazonHelp no I have not recieved any dispatch confirmation emails,227343,"@170230 Hi,Are we the seller of the item or is it sold by a third party seller?Also, can you tell us if a carrier has been assigned?^CR",AmazonHelp,AmazonHelp,delivery_or_delay
227344,"yes u are the seller, no carrier has been assigned. surely you can see all of this info from your side if you looked up the order?","@AmazonHelp yes u are the seller, no carrier has been assigned. surely you can see all of this info from your side if you looked up the order?",227345,@170230 We do not have access to your account via Twitter. Please reach out to us directly here: https://t.co/JzP7hlA23B ^CR,AmazonHelp,AmazonHelp,delivery_or_delay
227340,"hi can you please help me with an order,was supposed to be delivered last week. i have heard nothing.Order # 202-7681031-1243508","@AmazonHelp hi can you please help me with an order,was supposed to be delivered last week. i have heard nothing.Order # 202-7681031-1243508",227338,@170230 I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here:  https://t.co/aaDyEz1VgE ^KM,AmazonHelp,AmazonHelp,delivery_or_delay
227350,for order 403-2859753-6497113. How can you be so incompetent and unprofessional despite multiple follow-ups?? Worst experience,"@115850  for order 
403-2859753-6497113. How can you be so incompetent and unprofessional despite multiple follow-ups?? Worst experience",227349,"@170232 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM",AmazonHelp,AmazonHelp,other
227352,"I did.. Post my worst experience with you, you'll end up with same goof up. I'm keeping expectations very low due to your standards.","@AmazonHelp I did.. Post my worst experience with you, you'll end up with same goof up. I'm keeping expectations very low due to your standards.",227353,"@170232 As you've shared your details, we'll work on it and get back to you at the earliest. ^HN",AmazonHelp,AmazonHelp,other
